CPU_Mean,PackRecv_Mean,PodsNumber_Mean,StressRate_Mean
29.9728074932692,42.4990082401957,10,71
28.94772350806,37.9733335916222,11,71
20.7384471058938,35.6571790690492,12,71
31.7683794242614,32.1954424809662,13,71
23.6740627463579,30.3647034672675,14,71
26.9505338052985,28.2974575019502,15,71
16.0477958174491,26.5108030918667,16,71
15.4273080268392,24.4324834961285,17,71
14.7593212649638,23.4311354288167,18,71
15.1838293780415,22.2897976968869,19,71
143.625868138505,392.091083153055,1,71
21.365888006926,21.1080614439625,20,71
96.1776051430463,215.160609873818,2,71
64.0538055063014,139.124462749233,3,71
59.1691823507967,104.807758903595,4,71
50.6526489920081,83.5463559419056,5,71
43.3637491307662,69.1783245606647,6,71
41.90628751579,58.470724439927,7,71
36.4323247242491,52.6731027303573,8,71
41.0931580125268,47.4473309284061,9,71
30.232672112379,44.4511117080644,10,73
31.8860183911997,38.1580698778356,11,73
20.0309454424384,35.886474750032,12,73
31.0762515088689,33.5217999819226,13,73
18.8371641266333,30.9379811787234,14,73
28.3276492122734,28.346306044523,15,73
16.5117987285861,27.155709210914,16,73
15.7426946047891,25.3304691391032,17,73
14.8892877540144,24.2509237977034,18,73
15.6575734371971,22.8210105820691,19,73
148.854468146977,461.617286770137,1,73
21.3372921504732,21.5888563581915,20,73
95.95231676206,211.868052404531,2,73
67.1950709288008,147.270021583985,3,73
63.0230984664477,110.471089645593,4,73
51.7504578871895,85.851889477632,5,73
45.5305641124436,72.5747676967275,6,73
39.5963996212197,63.1192560277843,7,73
38.7076673224263,53.8921888075509,8,73
41.9882834852617,48.677948361623,9,73
28.2700160577633,43.8976110945934,10,75
23.2807589556496,40.8740855092861,11,75
22.0415326458421,37.0564647537111,12,75
31.14861236458,34.0531806872611,13,75
28.3267514709938,31.9378910686293,14,75
28.3890515913033,29.7225235082972,15,75
16.741858852975,27.4396557726688,16,75
16.2294119700851,26.1574662644965,17,75
15.4507340880045,24.6861152836644,18,75
15.6333255943346,23.6067211586326,19,75
148.40949343281,472.083894799094,1,75
22.8802871094397,22.2479150535006,20,75
102.720448640105,223.617210151803,2,75
67.9853033467852,148.977798576149,3,75
66.2133388643956,112.456985051057,4,75
52.769388823193,90.1856112105839,5,75
47.5041841846654,74.7024938927129,6,75
41.0297435767739,64.0453170737449,7,75
40.756014585855,55.4906111253657,8,75
35.4147247853452,49.8293127932431,9,75
29.9566953392174,45.7747992492469,10,77
24.6464068156027,40.9472927267708,11,77
21.9635112172252,37.7228593380477,12,77
33.0116086783161,35.4498582375185,13,77
27.2481916945696,32.8919994954929,14,77
28.5460657573331,30.3956264753289,15,77
18.6528865480819,28.3725288422351,16,77
16.5276414868681,26.9579137513754,17,77
15.973496065147,25.3693444466497,18,77
21.856901295382,24.3342268991052,19,77
139.427810405086,431.523374995407,1,77
22.7127088665085,22.7799698282754,20,77
106.806813285169,231.146016178697,2,77
68.8762364493298,152.100428810089,3,77
69.0876722199905,115.120214409367,4,77
55.6084877113684,90.9188384213886,5,77
49.0262461059782,75.9736725104668,6,77
40.9433304397216,64.8615382715071,7,77
38.9393542301932,57.8184888820716,8,77
32.3271975023483,51.335763005437,9,77
31.7640779463731,47.1874467292844,10,79
22.632406312976,42.2259462611805,11,79
23.3551178739482,38.835758630119,12,79
33.1879580350811,35.9368670740943,13,79
27.4228126729361,33.3973521866884,14,79
28.8954851336132,30.7022440306672,15,79
18.6235200035673,29.8864759969742,16,79
19.272798851637,27.8428029306205,17,79
16.098340661692,26.2407275359471,18,79
23.7698897425518,25.0409508823676,19,79
145.785364246579,497.370973284625,1,79
21.296135215017,23.4715779811862,20,79
110.356805802566,234.406284757153,2,79
77.0193407428824,156.829886553437,3,79
76.2365050190498,118.018001658109,4,79
55.1812588728302,93.7647156457002,5,79
49.4834099826692,77.8942469738895,6,79
44.3736362205592,67.0428646166342,7,79
37.7817266651438,58.5083918083547,8,79
33.0903565384456,52.3357102941809,9,79
36.8423159551974,47.1961724349165,10,81
24.9033606893741,44.2426040948258,11,81
23.2447766390914,40.0179263085356,12,81
29.8102097334646,36.8115271743471,13,81
19.6714124934153,34.3374591026506,14,81
30.3253312920382,32.0235109040849,15,81
18.6267602259882,30.2679335381316,16,81
17.296132817973,28.8182181291516,17,81
16.1399802960391,26.9413609707653,18,81
26.7548685320441,25.3842972686543,19,81
148.274730540218,491.787785579915,1,81
21.2492005500867,24.3326980785894,20,81
112.551988616803,229.518011164298,2,81
70.9817740044552,161.736735510855,3,81
79.9798176893075,119.563985568364,4,81
55.0422855826262,97.9777564394109,5,81
51.4247003433716,80.3869634725989,6,81
45.1873131460167,68.8372300887656,7,81
40.5468534923985,60.9442146091401,8,81
34.6866635442788,54.7448621364666,9,81
31.6955345485152,49.1364130756574,10,83
25.9422309506724,45.8601915048077,11,83
23.7565426122549,40.6233669365203,12,83
28.036073742449,38.0977990170601,13,83
19.2465994657607,35.3259677555491,14,83
30.8729421132022,32.6853884664762,15,83
17.7429952847484,30.8227913186477,16,83
16.736156232963,28.4880553904382,17,83
16.5260762435557,27.098387643579,18,83
24.9502719268808,25.6493777104495,19,83
148.73500800155,515.10222560342,1,83
21.5892371197509,24.9260977118302,20,83
106.262235947702,245.072381054778,2,83
71.262828993645,162.665110113071,3,83
67.9935100705636,123.13280341623,4,83
57.2406446106652,100.202857419065,5,83
51.9037353790093,81.90010798716,6,83
45.832090551976,69.5936547598937,7,83
44.7356813589242,61.8287656407933,8,83
35.301512762775,54.6122453805655,9,83
45.2009349679304,50.3669695098116,10,85
34.4340205270793,45.6573320083844,11,85
24.5784613097238,42.1465480637508,12,85
33.7669221872707,39.1716237572158,13,85
19.5334522979758,35.8425997667636,14,85
31.2608167022345,33.558764375193,15,85
18.3090153469173,31.1481449537109,16,85
17.9375022748269,29.566264116886,17,85
17.4207539826496,28.1911212197089,18,85
23.5535748735756,26.5603541155605,19,85
137.614628826027,526.888898611008,1,85
22.2907724236181,25.236551153582,20,85
108.521773754193,250.847919604142,2,85
76.6147467483489,171.630796971125,3,85
71.1019986617792,126.647962336158,4,85
58.0707725805656,100.008804835938,5,85
51.1688069878145,84.5012056045475,6,85
48.8472314400732,71.6734335709466,7,85
59.5246058822279,62.953421990599,8,85
36.149698814168,55.6156237828103,9,85
49.5208326504084,51.4599986782028,10,87
30.3343616252562,47.8231951636952,11,87
25.6648023776622,42.748977420915,12,87
32.170082608454,39.98655470254,13,87
20.1725751756796,36.7269263740418,14,87
31.8271612976978,34.805226290268,15,87
18.8847839805616,32.2656774151596,16,87
18.0443663914627,29.9910591489482,17,87
16.9124333288417,28.5895826407817,18,87
26.845930459937,27.1902317483602,19,87
147.847945390863,544.268733773902,1,87
23.8167606371547,25.9384767244361,20,87
113.72570272787,259.790745256585,2,87
73.4298452062816,172.175411708534,3,87
79.6159247402105,129.657013577115,4,87
61.8653391645693,104.66879719299,5,87
51.2754922125096,84.9965883464772,6,87
47.2969850395313,73.8247110667744,7,87
46.3335506111239,64.8765299734185,8,87
37.7183236890887,57.4896094734928,9,87
55.7330208610242,52.1012956825175,10,89
27.0735891048943,47.6568541882626,11,89
24.6564402625697,43.8026814440317,12,89
40.4063009218012,40.1311576748662,13,89
20.8584991808212,38.2231896680934,14,89
20.6318157419058,35.5745771155099,15,89
18.8630603492048,32.7765038212505,16,89
18.1225364473636,31.4034544473603,17,89
17.4063170655286,29.1908277261015,18,89
26.6215718536638,27.9323133090058,19,89
148.935908469609,535.740712020825,1,89
26.0491614638539,26.700676807957,20,89
116.437235944291,266.316843808815,2,89
92.4746771694108,180.022381578928,3,89
71.4692323146866,133.654280227934,4,89
60.0859158618822,105.77861192236,5,89
53.0631931240841,88.3873443605023,6,89
67.5873981479432,76.4640425199758,7,89
49.9195197282428,67.3477287537365,8,89
38.5822285636845,58.8730104411569,9,89
53.3494754054954,53.6360750248988,10,91
25.902652312237,48.2615353723484,11,91
25.5859702565058,45.1729006425605,12,91
39.6029328263235,41.0771361714076,13,91
20.7793243219917,38.4989171007803,14,91
19.7805607682173,36.0525883602566,15,91
19.3218926671602,33.4350786879684,16,91
18.3907288089486,31.8134775591874,17,91
17.3662466988059,30.1350963828765,18,91
25.8752977837989,28.4661008081803,19,91
136.051001959757,531.732953667595,1,91
33.9953291870779,26.7734073103887,20,91
127.926334394888,277.394486088777,2,91
91.4402048791842,179.109945599324,3,91
67.1342556687507,135.926744616507,4,91
63.4042337383205,109.694590152537,5,91
52.9441095072522,90.9256217119499,6,91
46.8306872505206,78.9943176545405,7,91
43.5266607324917,67.7089672366962,8,91
38.676857374792,59.5874922768419,9,91
45.751367237073,54.7680206537659,10,93
28.3994160359425,50.5829917240364,11,93
25.7735588879216,45.4881890365815,12,93
39.6189004734976,42.2230298436683,13,93
21.4338425813966,39.4709518061142,14,93
20.4013546888817,37.0211452299388,15,93
19.2153209144613,34.0014700334758,16,93
18.9082411913754,32.9206223612332,17,93
20.4032680889306,30.5309016252152,18,93
26.5544951773213,29.4029847149986,19,93
147.013876868009,561.217876675357,1,93
24.499557058335,27.4923339837219,20,93
120.891655691007,277.827097586067,2,93
84.7773763158502,183.670190652612,3,93
67.5685984262079,137.736376020156,4,93
69.8569709966681,110.234406691511,5,93
54.7763617986754,93.6028815397893,6,93
64.833201303513,78.7987601727508,7,93
48.7909269277853,69.4476074086943,8,93
40.7148997080866,61.1416855302808,9,93
49.3442655394891,56.3137012008911,10,95
28.2247019054714,51.6406130550401,11,95
25.7916638473316,46.0225674119822,12,95
39.2126630363303,43.5611974875605,13,95
21.9694614118147,40.3596142014728,14,95
20.8992499736871,38.227173735695,15,95
31.111063882126,35.247373719941,16,95
19.6106459145785,33.1091563352199,17,95
21.6268430520964,31.0651420298351,18,95
29.0119343645471,29.4860467132447,19,95
141.347305423086,567.209080743437,1,95
24.3042917915523,28.3050232022,20,95
122.249133878453,286.657118186237,2,95
84.5332846501196,189.335773670493,3,95
69.2858751724001,140.509598333826,4,95
65.5263973584507,112.611819927009,5,95
55.202739196731,94.8655797130631,6,95
63.3458413561438,80.4364916711733,7,95
65.705819028095,70.7321190777338,8,95
39.4807155705769,62.5161359865278,9,95
40.0960412578578,57.341716233137,10,97
27.9379366826625,52.3904773132602,11,97
29.0620819006682,48.311706143472,12,97
39.4671784453401,44.004111994037,13,97
21.8987753775182,41.2610532994948,14,97
21.3915098895711,38.4793229854663,15,97
21.0710164190806,36.5094593982129,16,97
20.3894341740982,34.1079732503725,17,97
21.5015400642958,32.4442422046479,18,97
30.3828951973269,30.5799849151769,19,97
146.649823554102,621.826183927351,1,97
24.2026988496836,28.4809098877854,20,97
114.784810589054,291.344113509641,2,97
93.1166041902444,195.662790522715,3,97
70.4329756711438,144.45819194986,4,97
66.0759417328098,115.257614201181,5,97
54.5145160272364,96.5147225661198,6,97
48.8694414474101,81.7052687541779,7,97
65.0718705242574,73.2223098966679,8,97
39.702588029146,64.8020423078578,9,97
42.1924663701305,58.3193714647755,10,99
29.6034719573726,54.4330231062378,11,99
30.1066974762611,49.3193147247802,12,99
29.2535059695432,45.2071217174053,13,99
22.8312970711608,42.2475542655742,14,99
21.9561737442263,39.5538002605577,15,99
20.3424627042648,37.0702438503414,16,99
19.5988714705005,34.6922613780328,17,99
20.5287842960876,32.9216436252541,18,99
31.1341895930308,31.0580134117844,19,99
136.531315954419,588.631072484768,1,99
24.6626891877505,29.4219564679372,20,99
128.550962653811,297.554559369837,2,99
91.8732981861268,199.396234749956,3,99
69.9269782356922,147.416081533222,4,99
67.1497483450689,117.779575439629,5,99
54.7805879453683,97.7874109153647,6,99
50.6374897338405,82.876938829557,7,99
47.8479620345766,73.2884206444597,8,99
42.2574588593802,64.9302442696565,9,99
